Default schedule
Rate	71.43
CV	0.00
Kappa	0.00
Delta	0.00
Labda	0.00
Rev Jump	14.29
Prior Change	0.00
Est Data	0.00
Solo Tree Move	0.00
RJ Local Transform Add / Remove	0.00
Local Transform Move	0.00
Local Transform Change Scale	0.00
Local Transform Hyper Prior	0.00
Change Hetero	0.00
Tree Move	14.29
OU	0.00
Gamma	0.00
RJ Dummy Add / Remove	0.00
RJ Dummy Move Node	0.00
RJ Dummy Change Beta	0.00
Fat Tail Ans All	0.00
Fat Tail Ans	0.00
Geo Move All	0.00
Local Rates	0.00
Data Dist	0.00
Time Slice - Time	0.00
Time Slice - Scale	0.00
Global Rate	0.00
GlobalTrend-Change	0.00
Fabric Homo	0.00
Site Power	0.00
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
720	0.333333	156	0.032051	124	0.000000	0.478608	720	0.333333	0.245000	0.229048	
717	0.290098	151	0.033113	132	0.000000	0.478608	717	0.290098	0.213000	0.229066	
717	0.301255	131	0.038168	152	0.000000	0.478608	717	0.301255	0.221000	0.229071	
698	0.303725	145	0.034483	157	0.000000	0.478608	698	0.303725	0.217000	0.229077	
713	0.338008	130	0.061538	157	0.000000	0.478608	713	0.338008	0.249000	0.229100	
714	0.348739	153	0.026144	133	0.000000	0.478608	714	0.348739	0.253000	0.229113	
720	0.309722	125	0.024000	155	0.000000	0.478608	720	0.309722	0.226000	0.229118	
716	0.312849	136	0.000000	148	0.000000	0.478608	716	0.312849	0.224000	0.229107	
712	0.285112	152	0.039474	136	0.000000	0.478608	712	0.285112	0.209000	0.229099	
705	0.316312	145	0.020690	150	0.000000	0.478608	705	0.316312	0.226000	0.229094	
718	0.302228	137	0.029197	145	0.000000	0.478608	718	0.302228	0.221000	0.229089	
726	0.305785	136	0.022059	138	0.000000	0.478608	726	0.305785	0.225000	0.229090	
